age,height_cm,weight_kg,potential,international_reputation,weak_foot,shooting,passing,dribbling,defending,physic,value_eur
27,184,83,62,1,2,39,58,59,56,70,300000
27,183,80,62,1,3,45,56,58,57,76,260000
30,189,82,62,1,3,61,42,57,36,70,290000
28,177,75,62,1,3,51,63,62,33,56,300000
32,168,62,62,1,3,47,58,65,46,44,240000
28,191,90,62,1,3,61,46,61,30,64,325000
29,183,82,62,1,3,60,40,58,29,63,300000
32,180,77,62,1,3,54,60,58,57,66,230000
26,178,73,62,1,3,57,59,62,29,50,325000
30,190,78,62,1,3,65,49,57,24,56,290000
27,175,69,62,1,3,31,54,58,60,58,250000
18,180,76,84,1,3,61,45,53,25,57,575000
17,172,68,84,1,3,49,65,65,45,42,550000
17,182,64,83,1,3,61,54,64,21,47,550000
17,187,86,83,1,4,30,50,64,53,69,500000
18,174,72,82,1,3,50,57,61,55,60,575000
17,194,83,82,1,3,33,40,44,62,65,500000
17,182,68,82,1,3,56,60,66,47,55,550000
18,166,65,82,1,3,45,55,70,30,44,575000
17,178,60,81,1,3,59,46,56,22,57,500000
17,179,70,81,1,3,41,55,61,58,49,450000
18,175,65,81,1,3,56,57,64,42,44,525000
18,183,73,81,1,3,50,60,61,56,54,525000
17,187,83,81,1,2,32,37,36,59,73,450000
17,178,74,81,1,5,57,65,63,26,48,500000
19,177,69,80,1,4,47,53,62,54,57,475000
17,177,73,80,1,3,38,59,69,52,47,500000
17,175,68,80,1,4,46,62,68,29,35,500000
19,183,72,80,1,4,32,40,44,64,56,500000
18,173,76,80,1,3,43,56,61,57,63,450000
18,178,73,80,1,3,50,60,63,37,52,525000
18,178,71,80,1,3,63,40,54,29,47,525000
19,168,66,79,1,2,56,48,65,27,52,550000
18,184,71,79,1,3,44,58,63,53,61,525000
19,183,78,79,1,3,46,58,69,47,59,525000
17,172,65,79,1,4,61,51,67,23,38,500000
18,173,68,79,1,3,57,59,62,46,59,525000
18,177,73,79,1,3,59,48,58,18,57,525000
18,175,71,79,1,3,33,50,55,57,57,450000
18,196,91,79,1,5,30,40,49,60,63,475000
19,176,70,79,1,3,59,57,61,34,50,550000
18,178,74,79,1,3,56,57,67,53,62,525000
18,170,75,79,1,2,54,51,65,19,55,525000
17,180,75,79,1,3,53,49,68,31,62,500000
19,179,73,79,1,3,36,53,59,58,63,500000
19,169,61,79,1,4,58,64,60,56,56,525000
19,200,79,78,1,3,28,41,53,60,65,500000
20,174,64,78,1,3,61,59,61,56,55,500000
19,181,71,78,1,2,55,61,64,40,61,525000
19,180,68,78,1,4,43,59,67,35,38,550000
20,179,78,78,1,3,57,57,65,39,59,550000
19,175,66,78,1,3,50,57,66,34,55,550000
19,181,72,78,1,3,46,57,55,60,64,500000
19,187,77,78,1,2,32,43,45,60,64,500000
19,180,69,78,1,4,48,59,62,37,57,550000
19,170,66,78,1,2,56,57,66,33,43,550000
19,187,71,78,1,3,32,48,44,59,66,500000
19,177,75,78,1,2,55,54,67,54,56,475000
18,175,68,78,1,3,44,58,66,54,49,525000
19,188,85,78,1,2,28,34,35,62,66,500000
18,173,75,78,1,2,60,52,66,27,32,525000
18,173,65,78,1,3,54,58,61,59,55,525000
19,187,81,78,1,4,49,61,57,56,64,525000
17,177,70,78,1,3,59,57,61,28,47,500000
20,175,67,77,1,2,53,54,66,39,49,550000
20,185,79,77,1,3,31,44,55,62,66,500000
19,180,70,77,1,4,33,48,59,57,64,475000
20,180,74,77,1,3,51,59,65,43,56,550000
20,180,68,77,1,3,59,36,64,27,58,550000
20,183,75,77,1,3,27,41,49,61,65,500000
20,182,72,77,1,4,25,48,42,59,66,500000
20,180,72,77,1,3,52,60,59,53,60,550000
20,185,77,77,1,3,51,55,61,61,61,550000
20,171,68,77,1,3,55,56,63,33,56,550000
18,177,78,77,1,3,58,57,63,55,56,525000
18,170,66,77,1,3,37,53,47,59,59,450000
20,180,75,77,1,3,53,58,64,51,53,550000
18,191,73,77,1,3,33,34,36,61,61,475000
19,180,77,77,1,5,62,41,58,26,63,550000
18,169,59,77,1,3,50,58,66,35,42,525000
18,185,75,77,1,3,30,30,35,65,58,475000
19,176,74,77,1,3,63,46,63,20,53,550000
18,167,62,77,1,2,54,56,65,33,62,525000
20,180,74,76,1,3,47,59,63,45,42,550000
21,185,73,76,1,3,26,55,56,61,61,500000
19,170,70,76,1,3,39,51,54,62,64,475000
18,172,66,76,1,4,42,59,70,53,58,525000
18,177,75,76,1,3,49,61,66,52,56,525000
18,174,70,76,1,2,41,51,52,59,62,475000
18,169,58,76,1,3,60,54,64,20,37,525000
19,171,68,76,1,3,55,57,65,43,64,550000
20,178,65,76,1,3,39,63,65,35,48,550000
18,174,70,76,1,3,51,65,65,41,43,525000
20,182,72,76,1,3,59,41,61,26,59,550000
19,191,82,76,1,2,57,38,61,29,69,550000
20,179,75,76,1,3,60,48,57,30,50,550000
20,180,72,76,1,3,64,52,64,29,50,550000
18,176,70,76,1,3,53,60,66,55,52,450000
19,185,78,76,1,3,62,45,52,31,60,550000
18,187,83,76,1,3,45,57,55,58,68,475000
19,172,69,76,1,2,40,50,60,57,58,475000
19,178,75,75,1,3,60,53,59,41,48,550000
20,185,70,75,1,3,58,55,69,27,45,550000
21,183,74,75,1,2,52,60,64,49,59,550000
19,173,81,75,1,3,62,47,65,25,45,550000
19,180,75,75,1,2,26,44,51,60,64,500000
20,171,74,75,1,3,41,57,66,58,53,550000
20,180,73,75,1,3,58,44,61,24,56,550000
19,175,68,75,1,3,45,60,62,56,58,500000
20,185,81,75,1,3,60,53,62,33,61,550000
20,190,80,75,1,2,28,39,36,59,72,500000
20,187,85,75,1,3,28,34,38,61,73,500000
20,188,75,75,1,2,37,50,55,59,66,500000
18,167,64,75,1,3,62,55,59,45,55,525000
19,177,75,75,1,3,56,58,63,30,47,550000
19,180,66,75,1,2,64,41,60,23,51,550000
19,170,70,75,1,3,58,57,63,27,37,550000
19,178,71,75,1,3,47,50,66,37,59,550000
20,174,62,75,1,3,50,64,65,38,39,550000
20,182,76,75,1,2,34,52,53,61,67,500000
20,186,75,75,1,3,55,57,64,53,68,550000
20,176,70,75,1,3,46,59,63,55,64,500000
20,175,67,75,1,2,59,48,67,27,49,550000
19,177,70,75,1,3,41,44,60,60,58,475000
18,192,80,75,1,3,32,34,36,61,65,475000
20,175,67,75,1,3,45,59,64,49,52,550000
19,184,80,75,1,3,27,37,45,61,66,500000
19,177,65,75,1,3,56,61,64,52,46,525000
20,178,64,75,1,3,60,43,59,23,57,550000
19,182,72,75,1,2,31,53,44,61,62,500000
18,186,80,75,1,4,62,56,61,26,67,525000
18,180,70,75,1,3,50,58,63,53,60,525000
17,189,79,75,1,3,29,38,44,57,71,450000
21,176,71,74,1,3,62,58,57,55,62,475000
20,183,68,74,1,3,58,46,62,21,60,500000
20,178,72,74,1,3,45,62,65,49,46,475000
19,190,80,74,1,3,57,39,58,38,68,475000
22,175,70,74,1,3,43,55,62,62,51,425000
21,183,80,74,1,3,29,41,43,59,63,425000
21,172,66,74,1,3,54,53,62,35,57,475000
19,166,56,74,1,4,61,54,65,30,45,475000
20,175,60,74,1,3,46,58,68,50,52,475000
20,185,78,74,1,2,32,38,40,60,65,425000
20,179,65,74,1,3,50,52,62,36,52,475000
18,190,79,74,1,3,34,46,47,59,70,400000
19,182,79,74,1,2,31,33,40,61,65,425000
21,188,70,74,1,3,29,43,38,60,65,425000
20,175,69,74,1,3,51,59,65,45,54,475000
19,172,69,74,1,3,32,49,61,59,56,425000
20,179,81,74,1,2,47,50,62,56,69,425000
19,170,75,74,1,3,48,55,66,28,52,475000
19,190,71,74,1,3,55,58,65,38,55,475000
20,186,83,74,1,3,59,46,59,34,71,500000
19,185,76,74,1,3,30,44,35,60,64,425000
20,187,78,74,1,2,48,48,52,60,64,425000
20,178,75,74,1,3,45,56,56,60,58,425000
19,180,75,74,1,3,53,55,62,31,55,475000
20,176,71,74,1,3,35,53,60,54,58,425000
19,176,69,74,1,3,43,54,63,59,61,425000
21,180,75,74,1,2,53,59,58,29,58,475000
22,188,70,73,1,3,28,40,37,62,60,400000
21,175,72,73,1,3,61,43,58,22,60,450000
22,174,73,73,1,3,48,54,63,57,64,400000
21,171,72,73,1,3,47,57,65,38,55,450000
21,173,65,73,1,3,60,57,64,28,40,450000
21,180,75,73,1,3,59,57,60,30,65,450000
21,188,83,73,1,3,49,57,61,54,63,450000
21,185,81,73,1,2,50,60,65,53,63,450000
21,187,81,73,1,2,29,32,36,60,68,400000
19,170,65,73,1,3,40,58,65,58,54,425000
20,181,72,73,1,3,56,54,62,29,64,450000
20,175,64,73,1,4,30,44,52,60,58,400000
21,175,70,73,1,3,56,58,64,38,50,450000
19,186,80,73,1,3,41,53,58,55,61,375000
20,182,75,73,1,3,46,59,58,62,67,450000
19,189,79,73,1,3,53,58,62,49,60,425000
19,184,74,73,1,2,34,47,45,60,63,375000
20,192,82,73,1,3,35,49,57,60,65,400000
20,175,70,73,1,4,56,54,65,31,60,450000
19,183,76,73,1,3,58,42,61,28,55,450000
19,186,79,73,1,3,36,43,49,61,63,375000
22,178,70,73,1,3,53,60,61,45,46,450000
21,166,60,73,1,3,47,51,67,22,36,450000
19,175,71,73,1,3,46,57,65,36,38,425000
19,176,72,73,1,3,50,61,62,52,50,425000
20,180,68,73,1,3,41,60,55,59,52,400000
20,175,65,73,1,3,56,55,69,25,40,450000
21,182,77,73,1,3,43,54,57,59,65,400000
20,177,75,73,1,3,51,56,60,60,66,400000
21,190,79,73,1,2,37,52,54,59,65,400000
18,182,70,73,1,4,58,50,63,20,51,425000
21,180,75,73,1,3,56,52,65,28,58,450000
22,187,81,73,1,3,27,37,50,60,62,400000
20,190,81,73,1,3,63,48,64,24,52,450000
20,181,78,73,1,3,60,51,61,32,61,450000
19,180,75,73,1,3,33,54,58,58,60,375000
20,172,70,73,1,2,60,43,56,18,56,450000
22,180,76,72,1,4,49,60,61,59,65,375000
21,181,79,72,1,4,60,52,64,38,61,450000
22,180,75,72,1,3,44,59,59,58,69,425000
22,173,68,72,1,3,51,51,65,33,53,425000
20,191,77,72,1,3,21,38,36,60,70,375000
20,190,82,72,1,3,61,44,56,28,70,450000
22,170,72,72,1,3,63,54,68,19,48,425000
22,175,72,72,1,3,39,58,61,54,66,375000
20,190,84,72,1,3,59,42,58,20,58,450000
22,164,70,72,1,3,62,46,59,26,49,425000
20,177,64,72,1,3,31,51,41,64,47,375000
20,193,88,72,1,3,25,34,38,60,68,375000
21,186,79,72,1,3,21,45,46,60,62,375000
21,188,84,72,1,4,33,39,41,56,72,375000
21,183,79,72,1,2,60,49,61,22,65,450000
22,185,73,72,1,2,58,47,64,16,58,425000
19,171,69,72,1,4,57,66,68,50,56,375000
21,182,75,72,1,3,27,44,57,57,61,375000
21,180,80,72,1,3,55,54,63,54,66,375000
20,187,80,72,1,3,62,43,59,27,63,450000
19,188,81,72,1,2,20,39,42,61,67,375000
21,179,76,72,1,2,59,53,64,23,49,450000
21,184,74,72,1,3,47,60,63,53,60,425000
19,178,70,72,1,3,48,53,45,58,69,375000
20,191,82,72,1,3,42,59,59,56,68,425000
20,186,83,72,1,3,41,55,57,59,65,375000
22,188,81,72,1,3,28,54,56,59,60,375000
21,176,70,72,1,4,35,51,62,55,63,375000
21,178,73,72,1,3,60,47,62,26,55,450000
18,166,57,72,1,3,52,52,68,31,40,400000
22,176,67,72,1,2,33,52,55,61,66,375000
20,188,86,72,1,3,34,46,40,59,66,375000
20,189,86,72,1,3,36,49,49,60,73,375000
21,187,75,71,1,2,33,38,47,61,64,350000
21,178,71,71,1,2,56,54,65,30,54,400000
23,180,75,71,1,3,44,46,45,61,65,350000
22,180,68,71,1,4,55,52,67,36,45,400000
22,176,72,71,1,2,58,48,59,30,58,400000
21,177,69,71,1,3,40,50,59,60,58,350000
22,180,75,71,1,3,58,56,59,49,66,400000
20,182,75,71,1,3,60,54,61,19,60,425000
23,172,67,71,1,3,48,59,64,53,61,350000
23,186,76,71,1,3,30,38,40,62,64,350000
21,184,83,71,1,2,33,37,41,62,60,350000
20,183,71,71,1,4,36,55,61,57,61,350000
22,180,80,71,1,2,33,46,46,65,60,350000
19,188,67,71,1,3,22,55,57,58,58,350000
21,185,75,71,1,3,61,52,60,24,47,425000
19,193,95,71,1,2,37,39,46,58,77,350000
19,174,71,71,1,3,57,63,56,33,54,400000
19,174,65,71,1,3,54,61,67,48,45,400000
22,172,67,71,1,4,44,60,63,55,59,350000
21,190,75,71,1,3,34,55,57,59,64,350000
21,175,70,71,1,3,42,46,67,47,71,400000
21,172,58,71,1,3,40,57,63,61,64,400000
20,174,68,71,1,3,46,62,61,61,58,400000
21,176,68,71,1,5,51,51,65,34,52,400000
20,184,71,71,1,3,46,60,60,53,61,400000
20,191,75,71,1,3,29,40,44,61,61,350000
22,192,84,71,1,2,26,43,55,59,69,350000
22,175,70,71,1,3,62,54,58,31,54,400000
21,180,75,71,1,3,55,58,61,40,48,400000
20,169,63,71,1,3,56,58,65,42,38,400000
21,180,75,71,1,3,57,39,63,21,53,425000
20,182,75,71,1,3,53,56,63,29,51,400000
21,170,65,71,1,2,41,60,60,58,42,350000
21,173,67,71,1,3,39,56,62,60,56,350000
23,186,78,71,1,3,30,35,41,63,60,350000
21,180,75,71,1,3,64,57,64,32,52,400000
22,182,72,71,1,3,52,56,57,62,63,400000
23,175,61,70,1,3,54,60,67,36,56,375000
23,178,74,70,1,3,60,54,64,24,47,400000
22,184,82,70,1,2,36,50,56,63,63,325000
22,176,66,70,1,3,48,57,62,54,59,325000
23,165,62,70,1,2,55,58,66,51,44,375000
21,184,80,70,1,2,37,58,56,60,70,325000
23,194,83,70,1,3,25,32,38,59,75,325000
23,188,75,70,1,3,37,55,61,58,59,325000
21,189,80,70,1,3,24,42,39,59,69,350000
21,189,77,70,1,2,61,45,58,29,57,400000
22,176,71,70,1,3,44,57,63,61,62,375000
20,167,61,70,1,3,59,55,63,31,49,400000
19,180,70,70,1,3,34,42,61,63,58,325000
23,160,61,70,1,3,48,60,69,40,50,375000
22,172,63,70,1,3,31,48,60,59,48,325000
20,190,75,70,1,3,34,34,46,63,61,350000
21,168,64,70,1,4,54,58,67,39,50,400000
21,182,76,70,1,3,48,56,62,55,67,325000
20,184,75,70,1,3,48,58,60,61,66,375000
19,184,85,70,1,3,30,36,37,62,66,325000
22,182,77,70,1,3,64,46,60,29,50,400000
19,183,70,70,1,4,53,58,61,45,60,375000
23,183,63,70,1,3,62,56,61,41,53,400000
21,178,73,70,1,2,52,56,63,52,63,400000
22,178,70,70,1,3,34,48,56,60,59,325000
21,185,76,70,1,3,58,44,63,26,64,400000
22,186,78,70,1,3,60,39,57,20,66,400000
20,177,72,70,1,3,28,47,53,59,65,325000
23,172,63,70,1,4,46,68,60,40,41,400000
21,171,67,70,1,3,40,51,57,59,56,350000
20,191,84,70,1,2,29,30,33,62,66,350000
21,175,71,70,1,3,45,68,59,42,47,400000
22,187,75,70,1,3,31,37,37,64,58,325000
19,182,75,70,1,3,57,46,59,20,56,375000
20,186,77,70,1,3,62,47,53,29,60,400000
24,193,71,69,1,2,17,24,51,60,69,325000
23,180,83,69,1,2,43,57,59,63,75,375000
22,171,67,69,1,4,33,52,63,56,60,325000
22,180,68,69,1,3,39,56,63,54,67,325000
22,175,72,69,1,2,52,62,60,47,48,375000
23,178,72,69,1,3,52,57,65,57,63,375000
22,173,65,69,1,3,51,61,62,51,57,375000
21,187,73,69,1,2,63,49,58,28,68,375000
22,175,64,69,1,3,57,51,67,33,41,375000
22,185,70,69,1,3,41,51,61,59,62,325000
21,178,64,69,1,2,50,63,64,55,46,375000
21,178,70,69,1,3,57,54,63,33,62,375000
23,185,74,69,1,3,55,50,60,53,64,375000
21,174,77,69,1,3,52,53,63,33,62,375000
22,180,76,69,1,3,36,51,60,60,66,325000
22,178,69,69,1,3,34,46,58,60,62,325000
21,172,67,69,1,2,44,58,64,55,61,325000
21,179,73,69,1,2,58,48,65,32,59,375000
20,175,70,69,1,3,41,51,58,56,75,325000
23,186,80,69,1,3,27,52,55,57,63,325000
21,175,67,69,1,4,48,59,64,32,39,375000
23,170,74,69,1,2,50,58,64,56,69,375000
21,182,74,69,1,2,28,35,36,61,65,325000
23,174,65,69,1,4,51,60,59,42,56,375000
20,178,70,69,1,3,60,58,59,36,52,375000
22,183,77,69,1,3,54,55,61,46,66,375000
22,180,77,69,1,3,55,46,65,28,57,375000
20,166,62,69,1,3,43,58,59,37,54,375000
20,180,74,69,1,4,53,54,61,22,54,375000
23,198,88,69,1,2,22,39,38,59,71,325000
22,174,72,69,1,3,59,54,64,41,53,375000
22,186,74,69,1,3,60,43,58,44,56,0
22,177,69,69,1,3,29,54,57,58,60,325000
21,179,70,69,1,2,64,43,59,23,52,375000
22,176,73,69,1,3,56,61,61,44,53,375000
23,187,78,69,1,3,44,61,59,61,63,375000
21,175,67,69,1,3,37,61,57,58,59,325000
23,177,66,69,1,3,55,56,64,29,53,375000
22,174,72,69,1,2,33,36,61,63,64,325000
21,173,72,69,1,3,30,40,44,63,59,325000
22,184,83,69,1,3,47,55,58,59,74,375000
20,170,69,69,1,3,49,60,59,51,48,375000
23,182,84,69,1,3,29,33,39,63,67,325000
21,195,85,69,1,3,32,39,39,59,72,325000
22,183,75,69,1,3,54,51,59,56,70,325000
20,195,98,69,1,3,29,31,36,60,73,325000
20,187,80,69,1,3,23,32,37,60,73,325000
21,178,70,69,1,4,55,50,63,32,58,375000
21,169,65,69,1,4,42,55,70,40,50,375000
22,170,75,69,1,3,35,48,58,60,67,325000
21,178,70,69,1,2,33,44,56,62,59,325000
22,167,59,69,1,3,55,56,65,20,36,375000
24,179,81,68,1,3,61,42,55,25,66,350000
24,178,75,68,1,3,47,61,61,52,62,350000
23,183,77,68,1,2,46,55,61,56,65,300000
23,178,67,68,1,2,30,48,54,59,62,300000
22,182,69,68,1,3,53,57,62,27,37,350000
23,187,76,68,1,3,32,41,50,60,61,300000
22,191,84,68,1,2,27,36,35,60,71,300000
24,182,77,68,1,3,31,49,50,60,64,300000
24,172,62,68,1,2,41,55,60,56,61,300000
20,180,77,68,1,2,34,58,64,53,69,300000
22,177,60,68,1,3,40,51,55,63,56,300000
21,191,75,68,1,3,35,42,51,60,68,300000
23,183,81,68,1,3,57,58,60,58,75,350000
22,175,75,68,1,3,43,56,62,56,67,300000
22,178,70,68,1,3,51,53,64,27,53,350000
24,181,74,68,1,3,31,52,56,59,67,300000
23,185,77,68,1,3,61,46,58,23,61,350000
22,174,65,68,1,3,48,65,63,53,44,350000
20,170,74,68,1,2,60,57,66,27,50,350000
23,174,74,68,1,3,64,53,63,30,53,350000
21,181,71,68,1,2,37,51,59,60,59,300000
20,180,75,68,1,2,46,55,59,59,65,300000
23,178,70,68,1,5,50,60,63,49,55,350000
22,174,65,68,1,4,54,58,63,38,43,350000
22,181,76,68,1,3,49,59,64,58,60,350000
22,174,72,68,1,3,60,47,57,25,62,350000
22,179,73,68,1,3,57,55,62,28,50,350000
22,180,76,68,1,2,45,50,58,59,62,300000
22,170,65,68,1,3,31,42,63,63,49,300000
22,180,75,68,1,3,58,58,63,29,50,350000
24,175,70,67,1,3,59,56,65,27,63,350000
25,187,78,67,1,3,33,47,42,61,65,290000
23,178,62,67,1,3,33,53,64,57,64,290000
24,180,77,67,1,3,57,39,64,21,63,350000
24,179,70,67,1,2,32,37,38,61,65,290000
24,187,75,67,1,3,56,52,62,31,62,350000
23,186,76,67,1,3,60,51,57,29,57,350000
23,181,69,67,1,3,55,55,59,55,70,350000
24,177,72,67,1,4,56,61,64,55,61,290000
24,184,72,67,1,3,44,59,55,49,60,350000
23,176,69,67,1,3,51,58,59,58,64,290000
25,180,74,67,1,3,43,58,53,57,66,0
23,182,75,67,1,2,23,33,31,60,68,290000
24,177,65,67,1,3,53,50,63,30,56,350000
23,185,78,67,1,3,63,45,52,37,56,350000
22,178,73,67,1,3,43,48,59,58,64,290000
24,181,77,67,1,3,62,49,55,26,72,350000
23,170,64,67,1,3,45,54,61,59,59,290000
23,180,70,67,1,2,31,48,57,59,57,290000
24,184,82,67,1,4,54,51,63,32,69,350000
23,185,80,67,1,3,57,55,62,30,52,350000
24,183,76,67,1,3,48,55,64,53,66,350000
22,183,76,67,1,3,27,43,41,62,53,290000
23,183,79,67,1,2,56,53,60,57,64,290000
23,180,75,67,1,3,62,43,59,20,55,350000
23,179,72,67,1,3,59,51,67,32,58,350000
23,172,68,67,1,2,42,50,60,59,54,290000
24,170,72,67,1,3,59,57,63,26,54,350000
23,183,77,67,1,3,60,42,62,16,56,350000
24,185,72,66,1,3,47,59,58,58,70,325000
25,168,63,66,1,2,54,53,67,35,56,325000
24,172,70,66,1,3,42,51,61,57,66,280000
24,179,68,66,1,3,63,54,66,26,54,325000
24,180,75,66,1,1,37,53,55,53,69,280000
22,178,70,66,1,3,57,58,66,34,44,325000
22,178,68,66,1,3,54,58,55,58,70,325000
24,175,69,66,1,3,32,43,50,60,61,290000
24,187,76,66,1,3,52,57,66,34,55,325000
24,180,75,66,1,3,40,57,54,58,61,280000
22,175,73,66,1,3,53,54,61,32,59,325000
22,180,71,66,1,3,55,64,65,42,58,325000
24,175,74,66,1,2,28,39,41,60,69,290000
25,166,64,66,1,2,59,39,68,28,47,350000
24,183,80,66,1,2,63,45,54,29,52,350000
24,186,77,66,1,3,33,35,38,63,62,290000
24,181,67,66,1,3,46,56,60,51,57,325000
25,173,67,66,1,3,37,52,63,59,66,280000
24,183,73,66,1,3,60,51,59,43,68,350000
24,179,74,66,1,4,35,48,57,58,62,0
25,192,80,66,1,2,49,39,57,49,67,350000
23,178,68,66,1,3,53,58,65,55,56,280000
23,182,75,66,1,3,61,43,61,26,50,350000
24,179,71,66,1,2,45,51,56,60,72,290000
24,187,78,66,1,3,35,58,52,57,71,290000
24,174,67,66,1,2,51,56,58,42,57,325000
24,175,70,66,1,4,31,56,56,57,63,280000
22,188,79,66,1,3,41,54,58,59,72,290000
23,191,81,66,1,3,36,36,38,57,76,290000
24,180,76,66,1,3,39,59,56,56,70,325000
23,177,60,66,1,4,57,54,66,28,42,325000
23,186,75,66,1,3,56,53,61,42,64,325000
23,170,69,66,1,4,52,58,66,37,53,325000
23,185,80,66,1,3,41,51,57,57,68,280000
25,188,78,66,1,3,60,53,56,37,63,350000
23,173,68,66,1,3,44,56,58,58,58,280000
23,200,101,66,1,3,57,37,47,26,76,350000
25,193,93,66,1,2,29,40,34,59,75,280000
24,182,72,66,1,3,28,49,56,60,61,280000
25,189,82,66,1,2,61,46,50,23,63,350000
24,182,77,66,1,3,23,43,40,62,62,290000
26,186,79,65,1,2,30,47,50,59,72,270000
25,180,75,65,1,3,43,59,56,57,69,270000
25,188,83,65,1,3,56,48,61,46,70,325000
26,192,75,65,1,3,56,54,54,60,75,270000
24,185,75,65,1,3,59,57,59,55,64,325000
23,181,73,65,1,2,46,50,60,61,64,270000
23,176,72,65,1,4,38,50,62,56,64,270000
23,182,65,65,1,2,47,56,57,56,60,270000
22,173,69,65,1,3,45,54,58,56,61,280000
22,195,84,65,1,3,28,40,49,58,74,280000
24,186,74,65,1,3,42,52,53,60,70,280000
22,183,74,65,1,3,39,52,56,58,67,280000
25,176,64,65,1,4,33,45,58,55,68,270000
24,175,64,65,1,4,57,62,60,40,54,325000
24,186,82,65,1,2,63,43,54,28,63,325000
25,174,70,64,1,3,54,58,57,58,65,260000
27,193,84,64,1,2,20,39,31,58,79,250000
24,196,83,64,1,3,35,36,31,61,72,270000
24,178,77,64,1,3,46,58,63,55,81,325000
26,186,75,64,1,3,58,54,60,37,60,325000
25,183,84,64,1,3,57,40,54,37,76,325000
25,186,85,64,1,3,61,52,62,32,74,325000
26,180,75,64,1,3,46,49,50,59,76,260000
24,185,69,64,1,3,41,53,60,59,70,270000
24,177,65,64,1,3,56,56,59,56,65,325000
25,189,89,64,1,3,38,44,50,58,74,270000
25,187,81,64,1,3,43,61,58,63,67,260000
26,174,68,64,1,5,58,58,62,43,47,325000
24,174,69,64,1,3,38,43,56,60,58,260000
22,182,72,64,1,2,25,28,30,63,72,270000
25,181,77,64,1,3,46,57,63,57,60,260000
26,193,89,64,1,3,42,55,51,61,57,260000
23,181,78,64,1,4,56,46,61,19,58,325000
26,180,69,64,1,3,40,59,59,49,68,300000
21,175,68,64,1,2,57,55,66,28,45,325000
25,188,78,64,1,3,57,39,57,25,59,325000
25,180,82,64,1,2,60,53,62,44,70,325000
25,175,62,64,1,3,45,50,60,54,64,260000
26,190,85,64,1,3,59,44,54,26,70,325000
25,185,74,64,1,2,56,57,66,25,55,325000
27,185,95,64,1,3,23,36,43,57,74,250000
25,185,80,64,1,4,60,48,61,23,67,325000
24,185,75,64,1,3,45,53,53,62,67,270000
24,193,89,64,1,3,57,45,50,26,77,325000
27,178,81,63,1,3,41,40,44,60,70,250000
26,180,72,63,1,3,55,59,60,57,61,300000
25,168,70,63,1,3,51,55,67,30,42,300000
27,196,86,63,1,3,27,33,36,61,66,250000
24,176,64,63,1,2,51,61,61,54,67,300000
25,162,65,63,1,3,44,63,62,56,57,300000
27,188,78,63,1,3,36,48,53,58,68,250000
27,184,79,63,1,3,36,45,46,60,70,250000
27,183,87,63,1,3,21,41,33,60,69,250000
25,203,94,63,1,3,50,56,56,58,76,300000
27,187,80,63,1,2,26,33,33,58,76,250000
27,181,73,63,1,3,30,51,52,61,78,250000
26,180,77,63,1,3,28,38,47,59,73,0
26,175,68,63,1,4,34,49,57,61,69,250000
29,188,78,62,1,2,28,39,43,59,70,220000
27,184,73,62,1,3,56,59,56,51,69,290000
26,164,56,62,1,1,47,53,72,57,42,240000
26,183,73,62,1,3,39,55,56,60,66,240000
26,170,70,62,1,3,59,49,65,24,48,300000
26,189,82,62,1,4,52,56,64,55,70,300000
26,184,76,62,1,3,58,53,63,31,60,300000
25,173,71,62,1,3,58,55,62,35,52,0
29,183,81,62,1,3,24,44,50,57,77,220000
27,184,73,62,1,2,32,50,57,59,74,240000
26,176,67,62,1,3,63,51,61,26,66,300000
27,183,75,62,1,3,35,55,59,60,65,230000
26,180,80,62,1,3,56,57,63,38,42,300000
26,173,70,62,1,4,56,56,65,36,51,300000
29,185,83,62,1,3,44,41,51,57,75,220000
26,167,62,62,1,4,48,62,66,43,49,290000
27,187,88,62,1,4,60,36,52,25,61,290000
27,174,69,62,1,3,55,57,58,48,57,280000
26,171,71,62,1,3,26,52,64,61,61,240000
27,185,83,62,1,2,46,57,58,58,66,240000
26,179,73,62,1,3,49,59,58,52,69,290000
29,185,82,62,1,2,24,30,36,60,73,220000
27,168,60,62,1,3,53,58,63,46,43,0
29,185,80,62,1,2,29,33,34,63,63,220000
37,178,73,61,1,3,60,61,62,52,62,80000
34,191,78,61,1,3,63,48,46,27,80,130000
38,181,77,61,1,3,56,62,60,60,58,30000
35,188,75,61,1,3,58,60,62,46,65,110000
35,189,86,61,1,3,25,34,35,59,70,60000
32,191,78,61,1,3,61,45,48,36,80,200000
36,189,88,61,1,3,57,54,54,57,70,90000
33,178,73,61,1,2,55,58,55,60,65,150000
36,181,82,61,1,3,48,61,55,58,62,30000
31,185,90,61,1,2,44,57,56,62,79,160000
32,188,75,61,1,3,41,51,47,58,70,140000
33,175,70,61,1,4,60,61,65,50,62,150000
34,188,77,61,1,4,48,50,51,60,66,80000
31,186,79,61,1,3,40,49,48,58,70,170000
29,185,77,61,1,4,38,51,55,59,68,200000
30,178,70,61,1,4,54,49,60,36,67,240000
32,180,79,61,1,3,58,60,59,57,66,190000
32,190,85,61,1,3,21,43,49,60,66,140000
32,174,72,61,1,5,61,58,65,38,61,200000
29,183,60,61,1,3,49,54,63,30,62,250000
32,182,77,61,1,3,46,57,62,58,68,140000
31,175,69,61,1,3,40,57,62,58,65,160000
